,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
237,Bell Gardens,33.965685999125014,-118.14993600000021,Bell Gardens Veteran's Park,33.96774717893896,-118.1464943400468,Park
238,Bell Gardens,33.965685999125014,-118.14993600000021,Boys  Burgers #7,33.96968901157379,-118.14890921115875,Burger Joint
239,Green Valley,34.62000745749515,-118.41421658346756,AC Dave Heating & Air,34.620827,-118.414081,Home Service
240,Green Valley,34.62000745749515,-118.41421658346756,Heart N Soul Coffee House,34.622255,-118.413735,Food
241,Green Valley,34.62000745749515,-118.41421658346756,Casa De Luna,34.61914651,-118.41023821,Playground
242,Bell,33.98116099912489,-118.1791660000002,Alfredo's fruit Cart,33.979012638172414,-118.17844327049498,Snack Place
243,Beverly Crest,34.106006999123245,-118.423263,Planet Smoothie,34.10626032520053,-118.41804056812288,Juice Bar
244,Beverly Grove,34.07663299912361,-118.376102,Largo at the Coronet,34.07806391591152,-118.37639859203726,Music Venue
245,Beverly Grove,34.07663299912361,-118.376102,Muscle Mechanics,34.07631887737546,-118.3756899833679,Gym / Fitness Center
246,Beverly Grove,34.07663299912361,-118.376102,Tiffany & Co.,34.075802,-118.377806,Jewelry Store
247,Beverly Grove,34.07663299912361,-118.376102,Victoria's Secret PINK,34.07528413761829,-118.37722983961429,Lingerie Store
248,Beverly Grove,34.07663299912361,-118.376102,Sofitel Los Angeles at Beverly Hills,34.07606606399054,-118.3773161580452,Hotel
249,Beverly Grove,34.07663299912361,-118.376102,The Roger Room,34.07804002979649,-118.37654136374093,Cocktail Bar
250,Beverly Grove,34.07663299912361,-118.376102,Sushi Fumi,34.07778480778052,-118.37667863410213,Sushi Restaurant
251,Beverly Grove,34.07663299912361,-118.376102,UNIQLO,34.07528061617529,-118.37723538523574,Clothing Store
252,Beverly Grove,34.07663299912361,-118.376102,SEPHORA,34.075243551876376,-118.37739159695383,Cosmetics Shop
253,Beverly Grove,34.07663299912361,-118.376102,Gucci,34.0756895,-118.3775956,Women's Store
254,Beverly Grove,34.07663299912361,-118.376102,Northern Cafe,34.076203045692715,-118.37526625643169,Dumpling Restaurant
255,Beverly Grove,34.07663299912361,-118.376102,Victoria's Secret,34.0753445091092,-118.37724468106033,Lingerie Store
256,Beverly Grove,34.07663299912361,-118.376102,Foot Locker,34.07567237411061,-118.37721347808838,Shoe Store
257,Beverly Grove,34.07663299912361,-118.376102,CVS pharmacy,34.075718383475056,-118.37615132249466,Pharmacy
258,Beverly Grove,34.07663299912361,-118.376102,SEE,34.0753309,-118.3774933,Optical Shop
259,Beverly Grove,34.07663299912361,-118.376102,BevMo!,34.0771496,-118.3763872,Liquor Store
260,Beverly Grove,34.07663299912361,-118.376102,Real Food Daily,34.07860009474222,-118.3764057662338,Vegetarian / Vegan Restaurant
261,Beverly Grove,34.07663299912361,-118.376102,BIBIBOP Asian Grill,34.07584,-118.37397299999999,Asian Restaurant
262,Beverly Grove,34.07663299912361,-118.376102,Louis Vuitton,34.0753303,-118.3774794,Boutique
263,Beverly Grove,34.07663299912361,-118.376102,Elan Hotel,34.07634,-118.374509,Hotel
264,Beverly Grove,34.07663299912361,-118.376102,Vegan Glory,34.07623651196047,-118.3730298244673,Vegetarian / Vegan Restaurant
265,Beverly Grove,34.07663299912361,-118.376102,Diesel,34.07529435302142,-118.37719645937753,Clothing Store
266,Beverly Grove,34.07663299912361,-118.376102,Henri Bendel,34.075297364161564,-118.37725283823374,Accessories Store
267,Beverly Grove,34.07663299912361,-118.376102,Angler,34.07551907879828,-118.3775246143341,Seafood Restaurant
268,Beverly Grove,34.07663299912361,-118.376102,Apple Beverly Center,34.0753309,-118.3774933,Electronics Store
269,Beverly Grove,34.07663299912361,-118.376102,Macy's Men's Store,34.07591136933582,-118.37691904755835,Men's Store
270,Beverly Grove,34.07663299912361,-118.376102,P.F. Chang's,34.075010999999996,-118.37758500000001,Chinese Restaurant
271,Beverly Grove,34.07663299912361,-118.376102,Target,34.07501061420209,-118.37546061351601,Big Box Store
272,Beverly Grove,34.07663299912361,-118.376102,Nordstrom Rack,34.075185,-118.375149,Discount Store
273,Beverly Grove,34.07663299912361,-118.376102,The Nice Guy,34.07872,-118.37683,Lounge
274,Beverly Grove,34.07663299912361,-118.376102,Jamba Juice,34.073841,-118.376135,Juice Bar
275,Beverly Grove,34.07663299912361,-118.376102,Old Navy,34.07506194920862,-118.37596415959437,Clothing Store
276,Beverly Grove,34.07663299912361,-118.376102,Beverly Center,34.0753309,-118.3774933,Shopping Mall
277,Beverly Grove,34.07663299912361,-118.376102,T.J. Maxx,34.073750391354,-118.37578665750716,Department Store
278,Beverly Grove,34.07663299912361,-118.376102,Beverly Hills Juice Club,34.07603892685244,-118.37292393478,Juice Bar
279,Beverly Grove,34.07663299912361,-118.376102,Riviera 31 at The Sofitel,34.07606125437929,-118.37696470484296,Lounge
280,Beverly Grove,34.07663299912361,-118.376102,Beverly Connection,34.074450804187464,-118.37593526553721,Shopping Mall
281,Beverly Grove,34.07663299912361,-118.376102,Yardbird,34.07353378363011,-118.37670600135854,Southern / Soul Food Restaurant
282,Beverly Grove,34.07663299912361,-118.376102,Uncle Paulie's,34.07611379630716,-118.37245256457953,Sandwich Place
283,Beverly Grove,34.07663299912361,-118.376102,HUGO BOSS Store,34.0753233,-118.3778764,Boutique
284,Beverly Grove,34.07663299912361,-118.376102,Eggslut,34.07360246890169,-118.37774738659412,Breakfast Spot
285,Beverly Grove,34.07663299912361,-118.376102,Superdry,34.07524321553126,-118.37720682828142,Clothing Store
286,Beverly Grove,34.07663299912361,-118.376102,Cal Mare,34.0752983,-118.3769424,Italian Restaurant
287,Beverly Grove,34.07663299912361,-118.376102,Opening Ceremony,34.07978444710938,-118.37662657661475,Boutique
288,Beverly Grove,34.07663299912361,-118.376102,Club Monaco,34.07498587555127,-118.3773422241211,Clothing Store
289,Beverly Grove,34.07663299912361,-118.376102,Kings Road Cafe,34.07605992626644,-118.37227931595827,Café
290,Beverly Grove,34.07663299912361,-118.376102,West Elm,34.07595800040499,-118.37249567145501,Furniture / Home Store
291,Beverly Grove,34.07663299912361,-118.376102,Tocaya Organica - Beverly Center,34.07345336213239,-118.37744273793744,Mexican Restaurant
292,Beverly Grove,34.07663299912361,-118.376102,Prada,34.075341066032266,-118.37728585452523,Boutique
293,Beverly Grove,34.07663299912361,-118.376102,Corner Bakery Cafe,34.074749,-118.376378,Bakery
294,Beverly Grove,34.07663299912361,-118.376102,Zara,34.075078,-118.377371,Clothing Store
295,Beverly Grove,34.07663299912361,-118.376102,Trashy Lingerie,34.07828917390332,-118.37643378832837,Lingerie Store
296,Beverly Grove,34.07663299912361,-118.376102,Esterel Restaurant,34.07607843811642,-118.37718396519598,Mediterranean Restaurant
297,Beverly Grove,34.07663299912361,-118.376102,Nordstrom Rack Parking Lot,34.078401830486634,-118.37524349,Discount Store
298,Beverly Grove,34.07663299912361,-118.376102,ShopHouse Southeast Asian Kitchen,34.07591130993129,-118.3742079707464,Satay Restaurant
299,Beverly Grove,34.07663299912361,-118.376102,Matsumoto,34.07614114501095,-118.37293267250061,Japanese Restaurant
300,Beverly Grove,34.07663299912361,-118.376102,Toca Madera,34.07294,-118.37494,Mexican Restaurant
301,Beverly Grove,34.07663299912361,-118.376102,L'Occitane en Provence,34.075285,-118.377448,Cosmetics Shop
302,Beverly Grove,34.07663299912361,-118.376102,Souplantation,34.07421,-118.37557,Buffet
303,Beverly Grove,34.07663299912361,-118.376102,BERLINS,34.073158926164105,-118.37554911250052,Doner Restaurant
304,Beverly Grove,34.07663299912361,-118.376102,Izaka-ya by Katsuya,34.07306499338814,-118.37388360231085,Sushi Restaurant
305,Beverly Grove,34.07663299912361,-118.376102,Bloomingdale's,34.0738398,-118.3772284,Department Store
306,Beverly Grove,34.07663299912361,-118.376102,Aburiya Raku,34.08080618911767,-118.37678643838859,Japanese Restaurant
307,Beverly Grove,34.07663299912361,-118.376102,The Peppermint Club,34.0769737618699,-118.380918260147,Nightclub
308,Beverly Grove,34.07663299912361,-118.376102,Berri's Cafe,34.073039184251435,-118.37374846215731,Mediterranean Restaurant
309,Beverly Grove,34.07663299912361,-118.376102,Le Spa,34.07609366879985,-118.37779547345306,Spa
310,Beverly Grove,34.07663299912361,-118.376102,Granville,34.07688992760551,-118.38069387979878,American Restaurant
311,Beverly Grove,34.07663299912361,-118.376102,North End Pizzeria,34.073307587252785,-118.37693547627693,Pizza Place
312,Beverly Grove,34.07663299912361,-118.376102,NORMS Restaurant,34.079968060445644,-118.37642755816353,Diner
313,Beverly Grove,34.07663299912361,-118.376102,Magnolia Bakery,34.07324830783831,-118.37309851276677,Bakery
314,Beverly Grove,34.07663299912361,-118.376102,Kochi,34.0783548236091,-118.37656864027969,Udon Restaurant
315,Beverly Grove,34.07663299912361,-118.376102,WW (Weight Watchers),34.076139209561404,-118.37571846839771,Weight Loss Center
316,Beverly Grove,34.07663299912361,-118.376102,Chipotle Mexican Grill,34.07313567,-118.37276533,Mexican Restaurant
317,Beverly Grove,34.07663299912361,-118.376102,Kreation Kafe/Juicery,34.0730182,-118.3741882,Juice Bar
318,Beverly Grove,34.07663299912361,-118.376102,Benefit Cosmetics,34.07316400000001,-118.37292724785038,Cosmetics Shop
319,Beverly Grove,34.07663299912361,-118.376102,Air Aerial Fitness,34.07301551337552,-118.3756331510125,Gym / Fitness Center
320,Beverly Grove,34.07663299912361,-118.376102,Mandarette Chinese Café,34.07601817207673,-118.37301532595251,Chinese Restaurant
321,Beverly Grove,34.07663299912361,-118.376102,POLITIX,34.074308510491846,-118.37697625656239,Clothing Store
322,Beverly Grove,34.07663299912361,-118.376102,Pitchoun,34.07347592257643,-118.37755698728928,Bakery
323,Beverly Grove,34.07663299912361,-118.376102,Kreation Organic Kafe & Juicery,34.07302804356627,-118.37415858852872,Juice Bar
324,Beverly Grove,34.07663299912361,-118.376102,The Bar Method,34.072951,-118.373903,Gym / Fitness Center
325,Beverly Grove,34.07663299912361,-118.376102,Nonna's Empanadas,34.073423,-118.379252,Empanada Restaurant
326,Beverly Grove,34.07663299912361,-118.376102,I. Martin Bicycles,34.07591376725864,-118.37114562820503,Sporting Goods Shop
327,Beverly Grove,34.07663299912361,-118.376102,Banana Republic,34.074222,-118.377314,Clothing Store
328,Beverly Grove,34.07663299912361,-118.376102,Phoenix LA,34.073157345230555,-118.37584473190691,Bar
329,Beverly Grove,34.07663299912361,-118.376102,Cleo,34.07298284398496,-118.37306726995978,Restaurant
330,Beverly Grove,34.07663299912361,-118.376102,3RD Street Dance,34.07339770387155,-118.37880086531041,Dance Studio
331,Beverly Grove,34.07663299912361,-118.376102,N10 Restaurant,34.073117773453575,-118.374463230905,Italian Restaurant
332,Beverly Grove,34.07663299912361,-118.376102,SUBWAY,34.07308128527442,-118.37679515982171,Sandwich Place
333,Beverly Grove,34.07663299912361,-118.376102,International Silks and Woolens,34.0762426123097,-118.37170059230297,Arts & Crafts Store
334,Beverly Grove,34.07663299912361,-118.376102,Beverly Falafel,34.07344380762597,-118.37682655987697,Middle Eastern Restaurant
335,Beverly Grove,34.07663299912361,-118.376102,Auntie Anne's,34.076,-118.376999,Snack Place
336,Beverly Grove,34.07663299912361,-118.376102,Starbucks,34.07491077586605,-118.37532238082373,Coffee Shop
337,Beverly Grove,34.07663299912361,-118.376102,Tweak-The Original Giftery,34.075798999999996,-118.37288799999999,Gift Shop
338,Beverly Grove,34.07663299912361,-118.376102,COD Seafood & Raw Bar,34.07286880000001,-118.3736642,Seafood Restaurant
339,Beverly Grove,34.07663299912361,-118.376102,Ferrari Store,34.0756286791917,-118.37811266323713,Gift Shop
340,Beverly Grove,34.07663299912361,-118.376102,C.O.D.,34.07300481930276,-118.37367573484286,Seafood Restaurant
341,Beverly Grove,34.07663299912361,-118.376102,The Beverly Nightclub,34.07697495712551,-118.38098108982048,Nightclub
342,Beverly Grove,34.07663299912361,-118.376102,Le Labo,34.073098094877686,-118.37295984392577,Cosmetics Shop
343,Beverly Grove,34.07663299912361,-118.376102,The UPS Store,34.076428994965916,-118.37298725547043,Shipping Store
344,Burbank,34.18201049912244,-118.32521100000015,Santoro's Submarine Sandwiches,34.18235056094164,-118.32792580875245,Deli / Bodega
345,Burbank,34.18201049912244,-118.32521100000015,Half Baked Co.,34.18300916291111,-118.3248195232792,Bakery
346,Burbank,34.18201049912244,-118.32521100000015,Alfredo's Granada,34.184100433108064,-118.32432038054884,Mexican Restaurant
347,Burbank,34.18201049912244,-118.32521100000015,Starburns Industries,34.182646471461716,-118.3233097522684,Arts & Entertainment
348,Burbank,34.18201049912244,-118.32521100000015,Costco Food Court,34.18571918332161,-118.32395254683554,Fast Food Restaurant
349,Burbank,34.18201049912244,-118.32521100000015,Costco,34.1857580206799,-118.32395498617845,Warehouse Store
350,Burbank,34.18201049912244,-118.32521100000015,El Criollo Bar & Grill,34.18371556631812,-118.32255313552358,Cuban Restaurant
351,Burbank,34.18201049912244,-118.32521100000015,Racer's Edge Indoor Karting,34.1814519,-118.3217088,Racetrack
352,Burbank,34.18201049912244,-118.32521100000015,Barragan's,34.18156264831025,-118.32026215862085,Mexican Restaurant
353,Burbank,34.18201049912244,-118.32521100000015,Subway,34.183697090129144,-118.32231196159118,Sandwich Place
354,Burbank,34.18201049912244,-118.32521100000015,The Production Truck - TPT,34.180651,-118.323604,Rental Service
355,Burbank,34.18201049912244,-118.32521100000015,Burbank Sportscards,34.181884000000004,-118.32778799999998,Hobby Shop
356,Burbank,34.18201049912244,-118.32521100000015,ESL America Studio,34.179904565729174,-118.32351431419136,Concert Hall
357,Burbank,34.18201049912244,-118.32521100000015,Werks II Motorsports,34.181505,-118.32116599999999,Motorsports Shop
358,Burbank,34.18201049912244,-118.32521100000015,Vitruvian Entertainment Group Inc.,34.18166620510937,-118.32082271575926,Film Studio
359,Burbank,34.18201049912244,-118.32521100000015,Burbank Boulevard & Victory Boulevard,34.184293605356515,-118.32172423307958,Intersection
360,Burbank,34.18201049912244,-118.32521100000015,Toy City,34.179509,-118.321161,Toy / Game Store
361,Koreatown,34.06451049912376,-118.3049585,Ahgassi Gopchang,34.06339730494153,-118.30386259099305,Korean Restaurant
362,Koreatown,34.06451049912376,-118.3049585,Hae Jang Chon Korean BBQ Restaurant,34.0638885,-118.3060754,Korean Restaurant
363,Koreatown,34.06451049912376,-118.3049585,Kyochon Chicken,34.06382964758305,-118.3064903349673,Korean Restaurant
364,Koreatown,34.06451049912376,-118.3049585,Here's Looking at You,34.063635011708094,-118.30799946201167,New American Restaurant
365,Koreatown,34.06451049912376,-118.3049585,Byul Yang Gopchang,34.06366835991746,-118.30599870161747,BBQ Joint
366,Koreatown,34.06451049912376,-118.3049585,Cafe Nandarang,34.06381584810942,-118.30586243125592,Café
367,Koreatown,34.06451049912376,-118.3049585,Sushi One,34.06357097476414,-118.30816029009739,Sushi Restaurant
368,Koreatown,34.06451049912376,-118.3049585,Caffe Concerto,34.0630569434953,-118.30639506773362,Café
369,Koreatown,34.06451049912376,-118.3049585,BCD Tofu House,34.06196093326715,-118.30271338606063,Korean Restaurant
370,Koreatown,34.06451049912376,-118.3049585,Seoul Pho,34.065871,-118.308796,Vietnamese Restaurant
371,Koreatown,34.06451049912376,-118.3049585,The Normandie Club,34.063555243793786,-118.30085572197923,Hotel Bar
372,Koreatown,34.06451049912376,-118.3049585,Bumsan Organic Milk Bar,34.06429710793654,-118.30905160021115,Ice Cream Shop
373,Koreatown,34.06451049912376,-118.3049585,Yang san bak,34.06395506423922,-118.30053980654353,Korean Restaurant
374,Koreatown,34.06451049912376,-118.3049585,Han Bat Sul Lung Tang,34.06547354538697,-118.30947130338899,Korean Restaurant
375,Koreatown,34.06451049912376,-118.3049585,Brothers BBQ 형제갈비,34.063416420037946,-118.30256489772097,Korean Restaurant
376,Koreatown,34.06451049912376,-118.3049585,YUPDDUK LA,34.063812606711224,-118.30058578134462,Korean Restaurant
377,Koreatown,34.06451049912376,-118.3049585,Monty’s Good Burger,34.06479708820793,-118.30903426295419,Burger Joint
378,Koreatown,34.06451049912376,-118.3049585,Cassell's Hamburgers,34.06341676045026,-118.30041110515594,Burger Joint
379,Koreatown,34.06451049912376,-118.3049585,Jun Won,34.06687056978005,-118.30886720026919,Korean Restaurant
380,Koreatown,34.06451049912376,-118.3049585,Ubatuba Açai,34.06390564047218,-118.30937508842791,Brazilian Restaurant
381,Koreatown,34.06451049912376,-118.3049585,The LINE Hotel,34.0620397,-118.300909,Hotel
382,Koreatown,34.06451049912376,-118.3049585,Poketo,34.0617975469233,-118.30086513597368,Clothing Store
